Id,ActivityHour,StepTotal
4558609924,4/7/2016 1:00:00 AM,0
4558609924,4/7/2016 2:00:00 AM,0
4558609924,4/7/2016 3:00:00 AM,0
4558609924,4/7/2016 4:00:00 AM,0
4558609924,4/7/2016 5:00:00 AM,0
4558609924,4/7/2016 6:00:00 AM,0
4558609924,4/7/2016 7:00:00 AM,0
4558609924,4/7/2016 8:00:00 AM,239
4558609924,4/7/2016 9:00:00 AM,1005
4558609924,4/7/2016 10:00:00 AM,281
4558609924,4/7/2016 11:00:00 AM,284
4558609924,4/7/2016 12:00:00 PM,677
4558609924,4/7/2016 1:00:00 PM,1253
4558609924,4/7/2016 2:00:00 PM,305
4558609924,4/7/2016 3:00:00 PM,809
4558609924,4/7/2016 4:00:00 PM,219
4558609924,4/7/2016 5:00:00 PM,262
4558609924,4/7/2016 6:00:00 PM,765
4558609924,4/7/2016 7:00:00 PM,762
4558609924,4/7/2016 8:00:00 PM,498
4558609924,4/7/2016 9:00:00 PM,257
4558609924,4/7/2016 10:00:00 PM,292
4558609924,4/7/2016 11:00:00 PM,90
4558609924,4/8/2016 12:00:00 AM,26
4558609924,4/8/2016 1:00:00 AM,0
4558609924,4/8/2016 2:00:00 AM,0
4558609924,4/8/2016 3:00:00 AM,0
4558609924,4/8/2016 4:00:00 AM,0
4558609924,4/8/2016 5:00:00 AM,0
4558609924,4/8/2016 6:00:00 AM,0
4558609924,4/8/2016 7:00:00 AM,182
4558609924,4/8/2016 8:00:00 AM,359
4558609924,4/8/2016 9:00:00 AM,103
4558609924,4/8/2016 10:00:00 AM,436
4558609924,4/8/2016 11:00:00 AM,457
4558609924,4/8/2016 12:00:00 PM,482
4558609924,4/8/2016 1:00:00 PM,405
4558609924,4/8/2016 2:00:00 PM,211
4558609924,4/8/2016 3:00:00 PM,429
4558609924,4/8/2016 4:00:00 PM,103
4558609924,4/8/2016 5:00:00 PM,23
4558609924,4/8/2016 6:00:00 PM,116
4558609924,4/8/2016 7:00:00 PM,343
4558609924,4/8/2016 8:00:00 PM,300
4558609924,4/8/2016 9:00:00 PM,12
4558609924,4/8/2016 10:00:00 PM,208
4558609924,4/8/2016 11:00:00 PM,0
4558609924,4/9/2016 12:00:00 AM,0
4558609924,4/9/2016 1:00:00 AM,0
4558609924,4/9/2016 2:00:00 AM,0
4558609924,4/9/2016 3:00:00 AM,0
4558609924,4/9/2016 4:00:00 AM,0
4558609924,4/9/2016 5:00:00 AM,0
4558609924,4/9/2016 6:00:00 AM,55
4558609924,4/9/2016 7:00:00 AM,134
4558609924,4/9/2016 8:00:00 AM,85
4558609924,4/9/2016 9:00:00 AM,212
4558609924,4/9/2016 10:00:00 AM,122
4558609924,4/9/2016 11:00:00 AM,617
4558609924,4/9/2016 12:00:00 PM,49
4558609924,4/9/2016 1:00:00 PM,377
4558609924,4/9/2016 2:00:00 PM,256
4558609924,4/9/2016 3:00:00 PM,537
4558609924,4/9/2016 4:00:00 PM,397
4558609924,4/9/2016 5:00:00 PM,712
4558609924,4/9/2016 6:00:00 PM,403
4558609924,4/9/2016 7:00:00 PM,433
4558609924,4/9/2016 8:00:00 PM,815
4558609924,4/9/2016 9:00:00 PM,48
4558609924,4/9/2016 10:00:00 PM,14
4558609924,4/9/2016 11:00:00 PM,246
4558609924,4/10/2016 12:00:00 AM,0
4558609924,4/10/2016 1:00:00 AM,0
4558609924,4/10/2016 2:00:00 AM,0
4558609924,4/10/2016 3:00:00 AM,0
4558609924,4/10/2016 4:00:00 AM,0
4558609924,4/10/2016 5:00:00 AM,0
4558609924,4/10/2016 6:00:00 AM,0
4558609924,4/10/2016 7:00:00 AM,78
4558609924,4/10/2016 8:00:00 AM,274
4558609924,4/10/2016 9:00:00 AM,314
4558609924,4/10/2016 10:00:00 AM,186
4558609924,4/10/2016 11:00:00 AM,1286
4558609924,4/10/2016 12:00:00 PM,916
4558609924,4/10/2016 1:00:00 PM,18
4558609924,4/10/2016 2:00:00 PM,271
4558609924,4/10/2016 3:00:00 PM,546
4558609924,4/10/2016 4:00:00 PM,228
4558609924,4/10/2016 5:00:00 PM,325
4558609924,4/10/2016 6:00:00 PM,338
4558609924,4/10/2016 7:00:00 PM,866
4558609924,4/10/2016 8:00:00 PM,230
4558609924,4/10/2016 9:00:00 PM,208
4558609924,4/10/2016 10:00:00 PM,164
4558609924,4/10/2016 11:00:00 PM,0
4558609924,4/11/2016 12:00:00 AM,0
4558609924,4/11/2016 1:00:00 AM,0
4558609924,4/11/2016 2:00:00 AM,0
4558609924,4/11/2016 3:00:00 AM,0
4558609924,4/11/2016 4:00:00 AM,0
4558609924,4/11/2016 5:00:00 AM,0
4558609924,4/11/2016 6:00:00 AM,266
4558609924,4/11/2016 7:00:00 AM,1277
4558609924,4/11/2016 8:00:00 AM,280
4558609924,4/11/2016 9:00:00 AM,379
4558609924,4/11/2016 10:00:00 AM,828
4558609924,4/11/2016 11:00:00 AM,1101
4558609924,4/11/2016 12:00:00 PM,1158
4558609924,4/11/2016 1:00:00 PM,763
4558609924,4/11/2016 2:00:00 PM,317
4558609924,4/11/2016 3:00:00 PM,1390
4558609924,4/11/2016 4:00:00 PM,727
4558609924,4/11/2016 5:00:00 PM,129
4558609924,4/11/2016 6:00:00 PM,199
4558609924,4/11/2016 7:00:00 PM,0
4558609924,4/11/2016 8:00:00 PM,14
4558609924,4/11/2016 9:00:00 PM,0
4558609924,4/11/2016 10:00:00 PM,0
4558609924,4/11/2016 11:00:00 PM,0
4558609924,4/12/2016 12:00:00 AM,0
4558609924,4/12/2016 1:00:00 AM,0
4558609924,4/12/2016 2:00:00 AM,0
4558609924,4/12/2016 3:00:00 AM,0
4558609924,4/12/2016 4:00:00 AM,0
4558609924,4/12/2016 5:00:00 AM,0
4558609924,4/12/2016 6:00:00 AM,151
4558609924,4/12/2016 7:00:00 AM,208
4558609924,4/12/2016 8:00:00 AM,163
4558609924,4/12/2016 9:00:00 AM,514
4702921684,3/12/2016 12:00:00 AM,0
4702921684,3/12/2016 1:00:00 AM,0
4702921684,3/12/2016 2:00:00 AM,0
4702921684,3/12/2016 3:00:00 AM,0
4702921684,3/12/2016 4:00:00 AM,0
4702921684,3/12/2016 5:00:00 AM,0
4702921684,3/12/2016 6:00:00 AM,292
4702921684,3/12/2016 7:00:00 AM,521
4702921684,3/12/2016 8:00:00 AM,122
4702921684,3/12/2016 9:00:00 AM,760
4702921684,3/12/2016 10:00:00 AM,1008
4702921684,3/12/2016 11:00:00 AM,2773
4702921684,3/12/2016 12:00:00 PM,817
4702921684,3/12/2016 1:00:00 PM,1424
4702921684,3/12/2016 2:00:00 PM,468
4702921684,3/12/2016 3:00:00 PM,1409
4702921684,3/12/2016 4:00:00 PM,752
4702921684,3/12/2016 5:00:00 PM,1013
4702921684,3/12/2016 6:00:00 PM,611
4702921684,3/12/2016 7:00:00 PM,624
4702921684,3/12/2016 8:00:00 PM,738
4702921684,3/12/2016 9:00:00 PM,339
4702921684,3/12/2016 10:00:00 PM,107
4702921684,3/12/2016 11:00:00 PM,0
4702921684,3/13/2016 12:00:00 AM,0
4702921684,3/13/2016 1:00:00 AM,0
4702921684,3/13/2016 2:00:00 AM,0
4702921684,3/13/2016 3:00:00 AM,0
4702921684,3/13/2016 4:00:00 AM,0
4702921684,3/13/2016 5:00:00 AM,0
4702921684,3/13/2016 6:00:00 AM,0
4702921684,3/13/2016 7:00:00 AM,0
4702921684,3/13/2016 8:00:00 AM,0
4702921684,3/13/2016 9:00:00 AM,0
4702921684,3/13/2016 10:00:00 AM,0
4702921684,3/13/2016 11:00:00 AM,0
4702921684,3/13/2016 12:00:00 PM,848
4702921684,3/13/2016 1:00:00 PM,3051
4702921684,3/13/2016 2:00:00 PM,2653
4702921684,3/13/2016 3:00:00 PM,2037
4702921684,3/13/2016 4:00:00 PM,714
4702921684,3/13/2016 5:00:00 PM,911
4702921684,3/13/2016 6:00:00 PM,152
4702921684,3/13/2016 7:00:00 PM,313
4702921684,3/13/2016 8:00:00 PM,176
4702921684,3/13/2016 9:00:00 PM,49
4702921684,3/13/2016 10:00:00 PM,132
4702921684,3/13/2016 11:00:00 PM,6
4702921684,3/14/2016 12:00:00 AM,7
4702921684,3/14/2016 1:00:00 AM,0
4702921684,3/14/2016 2:00:00 AM,0
4702921684,3/14/2016 3:00:00 AM,0
4702921684,3/14/2016 4:00:00 AM,0
4702921684,3/14/2016 5:00:00 AM,0
4702921684,3/14/2016 6:00:00 AM,765
4702921684,3/14/2016 7:00:00 AM,191
4702921684,3/14/2016 8:00:00 AM,222
4702921684,3/14/2016 9:00:00 AM,311
4702921684,3/14/2016 10:00:00 AM,237
4702921684,3/14/2016 11:00:00 AM,173
4702921684,3/14/2016 12:00:00 PM,311
4702921684,3/14/2016 1:00:00 PM,255
4702921684,3/14/2016 2:00:00 PM,181
4702921684,3/14/2016 3:00:00 PM,282
4702921684,3/14/2016 4:00:00 PM,240
4702921684,3/14/2016 5:00:00 PM,731
4702921684,3/14/2016 6:00:00 PM,1022
4702921684,3/14/2016 7:00:00 PM,1132
4702921684,3/14/2016 8:00:00 PM,746
4702921684,3/14/2016 9:00:00 PM,30
4702921684,3/14/2016 10:00:00 PM,98
4702921684,3/14/2016 11:00:00 PM,0
4702921684,3/15/2016 12:00:00 AM,0
4702921684,3/15/2016 1:00:00 AM,0
4702921684,3/15/2016 2:00:00 AM,0
4702921684,3/15/2016 3:00:00 AM,0
4702921684,3/15/2016 4:00:00 AM,0
4702921684,3/15/2016 5:00:00 AM,7
4702921684,3/15/2016 6:00:00 AM,969
4702921684,3/15/2016 7:00:00 AM,445
4702921684,3/15/2016 8:00:00 AM,227
4702921684,3/15/2016 9:00:00 AM,1395
4702921684,3/15/2016 10:00:00 AM,152
4702921684,3/15/2016 11:00:00 AM,172
4702921684,3/15/2016 12:00:00 PM,206
4702921684,3/15/2016 1:00:00 PM,237
4702921684,3/15/2016 2:00:00 PM,14
4702921684,3/15/2016 3:00:00 PM,144
4702921684,3/15/2016 4:00:00 PM,374
4702921684,3/15/2016 5:00:00 PM,932
4702921684,3/15/2016 6:00:00 PM,643
4702921684,3/15/2016 7:00:00 PM,1022
4702921684,3/15/2016 8:00:00 PM,666
4702921684,3/15/2016 9:00:00 PM,820
4702921684,3/15/2016 10:00:00 PM,5
4702921684,3/15/2016 11:00:00 PM,0
4702921684,3/16/2016 12:00:00 AM,0
4702921684,3/16/2016 1:00:00 AM,0
4702921684,3/16/2016 2:00:00 AM,0
4702921684,3/16/2016 3:00:00 AM,0
4702921684,3/16/2016 4:00:00 AM,0
4702921684,3/16/2016 5:00:00 AM,0
4702921684,3/16/2016 6:00:00 AM,390
4702921684,3/16/2016 7:00:00 AM,229
4702921684,3/16/2016 8:00:00 AM,181
4702921684,3/16/2016 9:00:00 AM,676
4702921684,3/16/2016 10:00:00 AM,343
4702921684,3/16/2016 11:00:00 AM,688
4702921684,3/16/2016 12:00:00 PM,224
4702921684,3/16/2016 1:00:00 PM,128
4702921684,3/16/2016 2:00:00 PM,172
4702921684,3/16/2016 3:00:00 PM,251
4702921684,3/16/2016 4:00:00 PM,91
4702921684,3/16/2016 5:00:00 PM,427
4702921684,3/16/2016 6:00:00 PM,789
4702921684,3/16/2016 7:00:00 PM,478
4702921684,3/16/2016 8:00:00 PM,848
4702921684,3/16/2016 9:00:00 PM,213
4702921684,3/16/2016 10:00:00 PM,48
4702921684,3/16/2016 11:00:00 PM,0
4702921684,3/17/2016 12:00:00 AM,0
4702921684,3/17/2016 1:00:00 AM,0
4702921684,3/17/2016 2:00:00 AM,0
4702921684,3/17/2016 3:00:00 AM,0
4702921684,3/17/2016 4:00:00 AM,0
4702921684,3/17/2016 5:00:00 AM,0
4702921684,3/17/2016 6:00:00 AM,875
4702921684,3/17/2016 7:00:00 AM,267
4702921684,3/17/2016 8:00:00 AM,138
4702921684,3/17/2016 9:00:00 AM,1288
4702921684,3/17/2016 10:00:00 AM,85
4702921684,3/17/2016 11:00:00 AM,78
4702921684,3/17/2016 12:00:00 PM,514
4702921684,3/17/2016 1:00:00 PM,202
4702921684,3/17/2016 2:00:00 PM,273
4702921684,3/17/2016 3:00:00 PM,367
4702921684,3/17/2016 4:00:00 PM,131
4702921684,3/17/2016 5:00:00 PM,1157
4702921684,3/17/2016 6:00:00 PM,553
4702921684,3/17/2016 7:00:00 PM,190
4702921684,3/17/2016 8:00:00 PM,548
4702921684,3/17/2016 9:00:00 PM,549
4702921684,3/17/2016 10:00:00 PM,164
4702921684,3/17/2016 11:00:00 PM,0
4702921684,3/18/2016 12:00:00 AM,0
4702921684,3/18/2016 1:00:00 AM,0
4702921684,3/18/2016 2:00:00 AM,0
4702921684,3/18/2016 3:00:00 AM,0
4702921684,3/18/2016 4:00:00 AM,0
4702921684,3/18/2016 5:00:00 AM,0
4702921684,3/18/2016 6:00:00 AM,988
4702921684,3/18/2016 7:00:00 AM,667
4702921684,3/18/2016 8:00:00 AM,218
4702921684,3/18/2016 9:00:00 AM,124
4702921684,3/18/2016 10:00:00 AM,144
4702921684,3/18/2016 11:00:00 AM,309
4702921684,3/18/2016 12:00:00 PM,558
4702921684,3/18/2016 1:00:00 PM,979
4702921684,3/18/2016 2:00:00 PM,101
4702921684,3/18/2016 3:00:00 PM,331
4702921684,3/18/2016 4:00:00 PM,295
4702921684,3/18/2016 5:00:00 PM,1337
4702921684,3/18/2016 6:00:00 PM,360
4702921684,3/18/2016 7:00:00 PM,0
4702921684,3/18/2016 8:00:00 PM,0
4702921684,3/18/2016 9:00:00 PM,0
4702921684,3/18/2016 10:00:00 PM,0
4702921684,3/18/2016 11:00:00 PM,0
4702921684,3/19/2016 12:00:00 AM,0
4702921684,3/19/2016 1:00:00 AM,0
4702921684,3/19/2016 2:00:00 AM,0
4702921684,3/19/2016 3:00:00 AM,0
4702921684,3/19/2016 4:00:00 AM,0
4702921684,3/19/2016 5:00:00 AM,0
4702921684,3/19/2016 6:00:00 AM,0
4702921684,3/19/2016 7:00:00 AM,0
4702921684,3/19/2016 8:00:00 AM,0
4702921684,3/19/2016 9:00:00 AM,0
4702921684,3/19/2016 10:00:00 AM,0
4702921684,3/19/2016 11:00:00 AM,0
4702921684,3/19/2016 12:00:00 PM,0
4702921684,3/19/2016 1:00:00 PM,0
4702921684,3/19/2016 2:00:00 PM,0
4702921684,3/19/2016 3:00:00 PM,0
4702921684,3/19/2016 4:00:00 PM,0
4702921684,3/19/2016 5:00:00 PM,9
4702921684,3/19/2016 6:00:00 PM,0
4702921684,3/19/2016 7:00:00 PM,0
4702921684,3/19/2016 8:00:00 PM,0
4702921684,3/19/2016 9:00:00 PM,0
4702921684,3/19/2016 10:00:00 PM,0
4702921684,3/19/2016 11:00:00 PM,0
4702921684,3/20/2016 12:00:00 AM,0
4702921684,3/20/2016 1:00:00 AM,0
4702921684,3/20/2016 2:00:00 AM,0
4702921684,3/20/2016 3:00:00 AM,0
4702921684,3/20/2016 4:00:00 AM,0
4702921684,3/20/2016 5:00:00 AM,0
4702921684,3/20/2016 6:00:00 AM,0
4702921684,3/20/2016 7:00:00 AM,0
4702921684,3/20/2016 8:00:00 AM,0
4702921684,3/20/2016 9:00:00 AM,0
4702921684,3/20/2016 10:00:00 AM,0
4702921684,3/20/2016 11:00:00 AM,0
4702921684,3/20/2016 12:00:00 PM,0
4702921684,3/20/2016 1:00:00 PM,0
4702921684,3/20/2016 2:00:00 PM,0
4702921684,3/20/2016 3:00:00 PM,0
4702921684,3/20/2016 4:00:00 PM,0
4702921684,3/20/2016 5:00:00 PM,0
4702921684,3/20/2016 6:00:00 PM,0
4702921684,3/20/2016 7:00:00 PM,0
4702921684,3/20/2016 8:00:00 PM,0
4702921684,3/20/2016 9:00:00 PM,0
4702921684,3/20/2016 10:00:00 PM,0
4702921684,3/20/2016 11:00:00 PM,0
4702921684,3/21/2016 12:00:00 AM,0
4702921684,3/21/2016 1:00:00 AM,0
4702921684,3/21/2016 2:00:00 AM,0
4702921684,3/21/2016 3:00:00 AM,0
4702921684,3/21/2016 4:00:00 AM,0
4702921684,3/21/2016 5:00:00 AM,0
4702921684,3/21/2016 6:00:00 AM,333
4702921684,3/21/2016 7:00:00 AM,182
4702921684,3/21/2016 8:00:00 AM,0
4702921684,3/21/2016 9:00:00 AM,0
4702921684,3/21/2016 10:00:00 AM,0
4702921684,3/21/2016 11:00:00 AM,0
4702921684,3/21/2016 12:00:00 PM,0
4702921684,3/21/2016 1:00:00 PM,89
4702921684,3/21/2016 2:00:00 PM,210
4702921684,3/21/2016 3:00:00 PM,103
4702921684,3/21/2016 4:00:00 PM,154
4702921684,3/21/2016 5:00:00 PM,433
4702921684,3/21/2016 6:00:00 PM,530
4702921684,3/21/2016 7:00:00 PM,0
4702921684,3/21/2016 8:00:00 PM,732
4702921684,3/21/2016 9:00:00 PM,430
4702921684,3/21/2016 10:00:00 PM,283
4702921684,3/21/2016 11:00:00 PM,0
4702921684,3/22/2016 12:00:00 AM,0
4702921684,3/22/2016 1:00:00 AM,11
4702921684,3/22/2016 2:00:00 AM,16
4702921684,3/22/2016 3:00:00 AM,23
4702921684,3/22/2016 4:00:00 AM,8
4702921684,3/22/2016 5:00:00 AM,0
4702921684,3/22/2016 6:00:00 AM,621
4702921684,3/22/2016 7:00:00 AM,261
4702921684,3/22/2016 8:00:00 AM,141
4702921684,3/22/2016 9:00:00 AM,1324
4702921684,3/22/2016 10:00:00 AM,417
4702921684,3/22/2016 11:00:00 AM,96
4702921684,3/22/2016 12:00:00 PM,1232
4702921684,3/22/2016 1:00:00 PM,108
4702921684,3/22/2016 2:00:00 PM,186
4702921684,3/22/2016 3:00:00 PM,108
4702921684,3/22/2016 4:00:00 PM,195
4702921684,3/22/2016 5:00:00 PM,904
4702921684,3/22/2016 6:00:00 PM,783
4702921684,3/22/2016 7:00:00 PM,1388
4702921684,3/22/2016 8:00:00 PM,701
4702921684,3/22/2016 9:00:00 PM,668
4702921684,3/22/2016 10:00:00 PM,467
4702921684,3/22/2016 11:00:00 PM,0
4702921684,3/23/2016 12:00:00 AM,0
4702921684,3/23/2016 1:00:00 AM,0
4702921684,3/23/2016 2:00:00 AM,0
4702921684,3/23/2016 3:00:00 AM,0
4702921684,3/23/2016 4:00:00 AM,0
4702921684,3/23/2016 5:00:00 AM,0
4702921684,3/23/2016 6:00:00 AM,855
4702921684,3/23/2016 7:00:00 AM,369
4702921684,3/23/2016 8:00:00 AM,69
4702921684,3/23/2016 9:00:00 AM,578
4702921684,3/23/2016 10:00:00 AM,119
4702921684,3/23/2016 11:00:00 AM,678
4702921684,3/23/2016 12:00:00 PM,164
4702921684,3/23/2016 1:00:00 PM,142
4702921684,3/23/2016 2:00:00 PM,143
4702921684,3/23/2016 3:00:00 PM,48
4702921684,3/23/2016 4:00:00 PM,208
4702921684,3/23/2016 5:00:00 PM,866
4702921684,3/23/2016 6:00:00 PM,758
4702921684,3/23/2016 7:00:00 PM,687
4702921684,3/23/2016 8:00:00 PM,261
4702921684,3/23/2016 9:00:00 PM,226
4702921684,3/23/2016 10:00:00 PM,408
4702921684,3/23/2016 11:00:00 PM,0
4702921684,3/24/2016 12:00:00 AM,0
4702921684,3/24/2016 1:00:00 AM,0
4702921684,3/24/2016 2:00:00 AM,0
4702921684,3/24/2016 3:00:00 AM,0
4702921684,3/24/2016 4:00:00 AM,11
4702921684,3/24/2016 5:00:00 AM,20
4702921684,3/24/2016 6:00:00 AM,667
4702921684,3/24/2016 7:00:00 AM,213
4702921684,3/24/2016 8:00:00 AM,168
4702921684,3/24/2016 9:00:00 AM,1219
4702921684,3/24/2016 10:00:00 AM,159
4702921684,3/24/2016 11:00:00 AM,6
4702921684,3/24/2016 12:00:00 PM,1119
4702921684,3/24/2016 1:00:00 PM,34
4702921684,3/24/2016 2:00:00 PM,208
4702921684,3/24/2016 3:00:00 PM,13
4702921684,3/24/2016 4:00:00 PM,233
4702921684,3/24/2016 5:00:00 PM,1106
4702921684,3/24/2016 6:00:00 PM,640
4702921684,3/24/2016 7:00:00 PM,539
4702921684,3/24/2016 8:00:00 PM,343
4702921684,3/24/2016 9:00:00 PM,1066
4702921684,3/24/2016 10:00:00 PM,71
4702921684,3/24/2016 11:00:00 PM,0
4702921684,3/25/2016 12:00:00 AM,0
4702921684,3/25/2016 1:00:00 AM,0
4702921684,3/25/2016 2:00:00 AM,0
4702921684,3/25/2016 3:00:00 AM,0
4702921684,3/25/2016 4:00:00 AM,0
4702921684,3/25/2016 5:00:00 AM,6
4702921684,3/25/2016 6:00:00 AM,713
4702921684,3/25/2016 7:00:00 AM,674
4702921684,3/25/2016 8:00:00 AM,51
4702921684,3/25/2016 9:00:00 AM,192
4702921684,3/25/2016 10:00:00 AM,225
4702921684,3/25/2016 11:00:00 AM,14
4702921684,3/25/2016 12:00:00 PM,257
4702921684,3/25/2016 1:00:00 PM,78
4702921684,3/25/2016 2:00:00 PM,191
4702921684,3/25/2016 3:00:00 PM,119
4702921684,3/25/2016 4:00:00 PM,94
4702921684,3/25/2016 5:00:00 PM,1344
4702921684,3/25/2016 6:00:00 PM,814
4702921684,3/25/2016 7:00:00 PM,573
4702921684,3/25/2016 8:00:00 PM,213
4702921684,3/25/2016 9:00:00 PM,299
4702921684,3/25/2016 10:00:00 PM,228
4702921684,3/25/2016 11:00:00 PM,0
4702921684,3/26/2016 12:00:00 AM,0
4702921684,3/26/2016 1:00:00 AM,0
4702921684,3/26/2016 2:00:00 AM,0
4702921684,3/26/2016 3:00:00 AM,0
4702921684,3/26/2016 4:00:00 AM,0
4702921684,3/26/2016 5:00:00 AM,0
4702921684,3/26/2016 6:00:00 AM,16
4702921684,3/26/2016 7:00:00 AM,605
4702921684,3/26/2016 8:00:00 AM,388
4702921684,3/26/2016 9:00:00 AM,636
4702921684,3/26/2016 10:00:00 AM,1984
4702921684,3/26/2016 11:00:00 AM,1820
4702921684,3/26/2016 12:00:00 PM,2320
4702921684,3/26/2016 1:00:00 PM,872
4702921684,3/26/2016 2:00:00 PM,1282
4702921684,3/26/2016 3:00:00 PM,817
4702921684,3/26/2016 4:00:00 PM,1094
4702921684,3/26/2016 5:00:00 PM,199
4702921684,3/26/2016 6:00:00 PM,801
4702921684,3/26/2016 7:00:00 PM,603
4702921684,3/26/2016 8:00:00 PM,529
4702921684,3/26/2016 9:00:00 PM,859
4702921684,3/26/2016 10:00:00 PM,247
4702921684,3/26/2016 11:00:00 PM,0
4702921684,3/27/2016 12:00:00 AM,0
4702921684,3/27/2016 1:00:00 AM,0
4702921684,3/27/2016 2:00:00 AM,0
4702921684,3/27/2016 3:00:00 AM,0
4702921684,3/27/2016 4:00:00 AM,0
4702921684,3/27/2016 5:00:00 AM,4
4702921684,3/27/2016 6:00:00 AM,0
4702921684,3/27/2016 7:00:00 AM,556
4702921684,3/27/2016 8:00:00 AM,162
4702921684,3/27/2016 9:00:00 AM,1665
4702921684,3/27/2016 10:00:00 AM,256
4702921684,3/27/2016 11:00:00 AM,331
4702921684,3/27/2016 12:00:00 PM,2262
4702921684,3/27/2016 1:00:00 PM,1763
4702921684,3/27/2016 2:00:00 PM,1642
4702921684,3/27/2016 3:00:00 PM,2310
4702921684,3/27/2016 4:00:00 PM,234
4702921684,3/27/2016 5:00:00 PM,789
4702921684,3/27/2016 6:00:00 PM,485
4702921684,3/27/2016 7:00:00 PM,0
4702921684,3/27/2016 8:00:00 PM,118
4702921684,3/27/2016 9:00:00 PM,42
4702921684,3/27/2016 10:00:00 PM,0
4702921684,3/27/2016 11:00:00 PM,0
4702921684,3/28/2016 12:00:00 AM,0
4702921684,3/28/2016 1:00:00 AM,0
4702921684,3/28/2016 2:00:00 AM,0
4702921684,3/28/2016 3:00:00 AM,0
4702921684,3/28/2016 4:00:00 AM,0
4702921684,3/28/2016 5:00:00 AM,0
4702921684,3/28/2016 6:00:00 AM,719
4702921684,3/28/2016 7:00:00 AM,328
4702921684,3/28/2016 8:00:00 AM,302
4702921684,3/28/2016 9:00:00 AM,46
4702921684,3/28/2016 10:00:00 AM,277
4702921684,3/28/2016 11:00:00 AM,54
4702921684,3/28/2016 12:00:00 PM,255
4702921684,3/28/2016 1:00:00 PM,61
4702921684,3/28/2016 2:00:00 PM,130
4702921684,3/28/2016 3:00:00 PM,6
4702921684,3/28/2016 4:00:00 PM,118
4702921684,3/28/2016 5:00:00 PM,1183
4702921684,3/28/2016 6:00:00 PM,455
4702921684,3/28/2016 7:00:00 PM,1230
4702921684,3/28/2016 8:00:00 PM,1152
4702921684,3/28/2016 9:00:00 PM,773
4702921684,3/28/2016 10:00:00 PM,360
4702921684,3/28/2016 11:00:00 PM,0
4702921684,3/29/2016 12:00:00 AM,4
4702921684,3/29/2016 1:00:00 AM,0
4702921684,3/29/2016 2:00:00 AM,0
4702921684,3/29/2016 3:00:00 AM,9
4702921684,3/29/2016 4:00:00 AM,0
4702921684,3/29/2016 5:00:00 AM,0
4702921684,3/29/2016 6:00:00 AM,613
4702921684,3/29/2016 7:00:00 AM,212
4702921684,3/29/2016 8:00:00 AM,87
4702921684,3/29/2016 9:00:00 AM,1226
4702921684,3/29/2016 10:00:00 AM,11
4702921684,3/29/2016 11:00:00 AM,199
4702921684,3/29/2016 12:00:00 PM,116
4702921684,3/29/2016 1:00:00 PM,89
4702921684,3/29/2016 2:00:00 PM,161
4702921684,3/29/2016 3:00:00 PM,136
4702921684,3/29/2016 4:00:00 PM,113
4702921684,3/29/2016 5:00:00 PM,1062
4702921684,3/29/2016 6:00:00 PM,622
4702921684,3/29/2016 7:00:00 PM,457
4702921684,3/29/2016 8:00:00 PM,403
4702921684,3/29/2016 9:00:00 PM,651
4702921684,3/29/2016 10:00:00 PM,335
4702921684,3/29/2016 11:00:00 PM,0
4702921684,3/30/2016 12:00:00 AM,0
4702921684,3/30/2016 1:00:00 AM,0
4702921684,3/30/2016 2:00:00 AM,0
4702921684,3/30/2016 3:00:00 AM,0
4702921684,3/30/2016 4:00:00 AM,11
4702921684,3/30/2016 5:00:00 AM,117
4702921684,3/30/2016 6:00:00 AM,997
4702921684,3/30/2016 7:00:00 AM,279
4702921684,3/30/2016 8:00:00 AM,45
4702921684,3/30/2016 9:00:00 AM,731
4702921684,3/30/2016 10:00:00 AM,88
4702921684,3/30/2016 11:00:00 AM,838
4702921684,3/30/2016 12:00:00 PM,190
4702921684,3/30/2016 1:00:00 PM,66
4702921684,3/30/2016 2:00:00 PM,117
4702921684,3/30/2016 3:00:00 PM,86
4702921684,3/30/2016 4:00:00 PM,172
4702921684,3/30/2016 5:00:00 PM,951
4702921684,3/30/2016 6:00:00 PM,853
4702921684,3/30/2016 7:00:00 PM,464
4702921684,3/30/2016 8:00:00 PM,573
4702921684,3/30/2016 9:00:00 PM,892
4702921684,3/30/2016 10:00:00 PM,101
4702921684,3/30/2016 11:00:00 PM,12
4702921684,3/31/2016 12:00:00 AM,0
4702921684,3/31/2016 1:00:00 AM,0
4702921684,3/31/2016 2:00:00 AM,0
4702921684,3/31/2016 3:00:00 AM,0
4702921684,3/31/2016 4:00:00 AM,0
4702921684,3/31/2016 5:00:00 AM,0
4702921684,3/31/2016 6:00:00 AM,932
4702921684,3/31/2016 7:00:00 AM,206
4702921684,3/31/2016 8:00:00 AM,126
4702921684,3/31/2016 9:00:00 AM,278
4702921684,3/31/2016 10:00:00 AM,152
4702921684,3/31/2016 11:00:00 AM,197
4702921684,3/31/2016 12:00:00 PM,299
4702921684,3/31/2016 1:00:00 PM,77
4702921684,3/31/2016 2:00:00 PM,88
4702921684,3/31/2016 3:00:00 PM,176
4702921684,3/31/2016 4:00:00 PM,159
4702921684,3/31/2016 5:00:00 PM,960
4702921684,3/31/2016 6:00:00 PM,625
4702921684,3/31/2016 7:00:00 PM,792
4702921684,3/31/2016 8:00:00 PM,700
